,abnormal_returns,t-1~t CAR,t-2~t CAR,t-3~t CAR,t-3~t+1 CAR,t-3~t+2 CAR,t-3~t+3 CAR,t~t+1 CAR,t~t+2 CAR,t~t+3 CAR,FX factor,Electronic Parts and Components Manufacturing,Semi-conductors Manufacturing,Others,Optoelectronic Materials and Components Manufacturing,Computers and Peripheral Equipment Manufacturing ,Building Materials Construction,"Power Generation, Transmission and Distribution Machinery Manufacturing",Textiles Mills,Information and Communications Technology,Medical Materials and Supplies Manufacturing,Other Electronic Parts and Components Manufacturing ,Motor Vehicles Manufacturing,Basic Iron and Steel Manufacturing,Chemical Products Manufacturing,Shipping Business,Food Manufacturing,Plastic Products Manufacturing,Department Industry,Electronic Distribution Industry,Tourist Industry,Electrical Cable Industry,Financial Holdings Industry,Information Services Industry,Rubber Products Manufacturing,Banking Industry,Paper Industry,"Oil, Electricity and Gas Industry",Cement and Cement Products Manufacturing,Insurance Industry,Glass and Glass Products Manufacturing,Securities Industry,Close Price,Turnover ratio％,Foreign trading ratio ,Financing balance(amount),Net buy_sell by foreign capital,Net buy_sell by dealer,Net buy_sell days by foreign capital,Institutional investor transaction rate,Outstanding shares (million),Foreign investor cumulative overbought_oversold ,Financing balance_Short sales balance(amount),Cumulative net buy_sell by investment trust,Short sales use ratio,Financing balance_Short sales balance(ratio),Net Buy_Sell by Investment Trust,Net buy_sell days by dealer,Net buy_sell,Short sales balance(amount),Increased financing(amount),cumulative net buy_sell by dealer,Institutional investor Trading days  ,Institutional investor cumulative overbought_oversold ,common stock trading ratio ,Financing balance(thousand yuan),Financing use ratio,Investment trust Trading days  ,Ratio of Margin Trading , Short Sale _ Margin Purchase Ratio,Short sales balance(thousand yuan),Increased short sales(amount),Ratio of dealer transactions,Investment Trust trading ratio,Cash Flow From Operating Activities ,PB ratio,Quick ratio ,Treasury stocks book value ,Cash and Cash equivalents ,PE ratio ,Loan from bank(non-current),Operating margin ratio,Other equity interest ,AR,Goodwill and intangible assets ,Other Comprehensive Income (OCI),Inventory,ROE,Cash Flow from Financing Activities ,Interest income ,cash flow ratio,Gross Profit ratio,Cost of revenue,Market Value,(Inventory+AR) divided by Net income,Operating expenses,Tax rate(A),AR turnover,cash dividend ratio ,Dividend Yield ,Non-current assets ,Asset Growth Rate,ROA,Profit before tax ratio,Other long-term debt (Non-current),R&D,lease liabilities (Non current),Non-current liability ,Operating income,Cash Flow From Investing Activities ,retained earning ,AP,current ratio,current liability ,debt ratio ,Profit after tax ratio,Operating revenue(net),current asset,Interest-bearing debt ratio ,effect of exchange rates ,Number of general manager changes in the month,Employee turnover rate,Number of changes in chairmanship for the month,Reinvestment to net value ratio,Sales percentage to related parties,equity of stock holdings (Major shareholder),tockholding of Directors and Supervisors,Managers shareholding,Reinvestment to assets ratio,Total social responsibility events,Management Internalization ratio,Directors salary,Internal audit variation in the current month,company age,A,F,G,M
2034,0.0242438556717866,0.0024399952113965,0.0055968964454924,0.0131670057016955,0.0240245067810023,0.016344638189464,0.0269489401011448,0.0351013567510933,0.027421488159555,0.0380257900712358,0.0029747945030251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3,0.59,28.4,12034.0,-751.0,41.0,-6.0,32.18,445.0,-2740.0,0.0,0.0,0.02,0.0,0.0,4.0,-711.0,25.0,0.0,132.0,-6.0,-2697.0,67.68,375475.24,10.81,0.0,0.14,0.21,780.03,0.0,3.78,0.0,110235,1.28,40.44,0,1549600,5.24,1489286,10.0,275949,1402552,6258,-233903,6006518,5.98,973901,597,1.35,18.09,7412106,11913220,79.56,731901,25.7,12.88,5.6,5.6,9333301,30.5,2.87,11.81,0,0,6012,2441043,905023,-874287,2577887,349848,129.62,8170267,53.26,8.77,9049030,10590170,0.44,-56326,0,0,0,28.95,0,14.97,17.62,0.24,13.53,0,18.75,0.0,0,20.0,0,1,0,0
2038,0.0248873590299527,-0.0049677352669885,-0.0199722690846136,-0.0220878078863419,0.0221164389911057,0.0305492402299246,0.048078210002404,0.0690916059074003,0.0775244071462192,0.0950533769186986,0.0063762087935598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.96,29.9,9238.0,-287.0,-14.0,-1.0,30.5,181.0,-287.0,2.0,0.0,0.39,0.17,0.0,-2.0,-301.0,175.0,0.0,-15.0,-1.0,-301.0,69.22,260142.08,20.39,0.0,0.28,1.89,4928.0,23.0,0.6,0.0,-90581,1.04,36.23,0,499670,14.46,1029915,1.41,763649,838418,5911,22148,2289578,3.76,333934,887,-2.29,3.25,5259809,3616217,82.41,100278,18.58,11.05,7.52,7.52,5198457,12.28,1.6,2.77,0,212,0,1386611,76523,-189811,522431,429595,99.59,3962906,58.49,2.26,5436610,3946844,0.75,0,0,0,0,20.47,0,14.9,32.67,0.0,8.49,0,12.5,0.0,0,13.0,0,1,0,0
2049,-0.0025388628119506,-0.0275778076997148,-0.0013010707402436,-0.0178502552858925,-0.033574010070464,-0.0210652372222548,-0.0190078014980207,-0.0182626175965221,-0.0057538447483129,-0.0036964090240788,-0.0007565851277061,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.5,0.31,53.07,3538.0,155.0,-16.0,2.0,56.74,341.0,392.0,1.0,0.0,0.12,0.11,0.0,-1.0,139.0,105.0,0.0,-16.0,2.0,446.0,43.09,801348.51,4.15,0.0,0.17,2.97,23782.25,13.0,3.67,0.0,1944922,2.62,73.43,0,6459288,12.55,5002882,21.53,386129,5324415,256163,-288946,9010894,7.22,326759,29291,12.12,37.52,9873592,81278892,46.01,2525778,26.1,6.59,1.89,1.89,32262718,7.61,4.25,21.52,0,551431,408475,6444909,3402434,-1291866,21740218,4255528,133.26,16053046,41.93,15.9,15801804,21392445,0.79,46420,0,0,0,4.48,1,19.65,11.29,1.31,2.6,0,16.67,190.84,0,12.0,0,1,0,0
2059,0.0142310345715357,0.0122383818350184,0.0037562539356654,0.0015725883073058,-0.0195680867832123,-0.0019758325586116,0.0118014708451203,-0.0069096405189824,0.0106826137056182,0.0244599171093502,0.0034855695817592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,0.11,46.7,366.0,-13.0,-1.0,-2.0,47.26,95.0,-18.0,0.0,0.0,0.0,0.0,0.0,-1.0,-14.0,1.0,2.0,-1.0,-2.0,-19.0,52.72,147044.31,1.54,0.0,0.02,0.27,401.76,0.0,0.56,0.0,1262877,2.88,468.05,0,10979718,9.54,722960,46.84,-4525,1920802,2354,4777,1128911,14.67,257610,24863,45.69,56.16,1604473,38881176,22.62,341182,23.08,4.01,2.67,2.67,3595260,24.63,11.55,67.8,0,110704,622866,1453463,1714502,971902,11735025,470827,510.24,2763839,23.83,52.15,3660157,14102204,0.5,560955,0,0,0,0.0,0,40.47,16.59,0.01,0.0,0,33.33,6.0,0,13.0,0,1,0,0
2062,0.0052857447044491,0.0034945550655338,0.0158613236438728,0.0312058177714093,0.0528026246006283,0.0602916510399943,0.0796484134091779,0.0268825515336681,0.0343715779730341,0.0537283403422177,-0.000136277519919,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.15,0.11,13.21,3345.0,-25.0,0.0,-9.0,13.73,200.0,-547.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,0.0,0.0,0.0,-9.0,-603.0,86.01,87208.83,6.69,0.0,0.26,0.0,0.0,0.0,0.52,0.0,933404,0.66,102.41,0,530491,5.69,1976353,8.24,-258308,3449975,80878,121775,2396969,8.82,-1453254,1492,23.72,16.84,3942053,4649861,83.07,407528,20.03,2.64,2.15,2.15,7161790,1.89,4.29,12.58,0,27289,522395,2703302,390560,512494,3383999,927855,165.57,3934901,48.54,10.06,4740141,6515048,0.66,-4024,0,0,0,0.0,0,21.55,14.93,0.24,0.0,0,10.71,0,0,14.0,0,1,0,0
2069,0.0859155583834248,0.0606536666695625,0.0598883024293711,0.0609778099133788,0.1047234268221835,0.0859567258751246,0.1033403923662139,0.1296611752922294,0.1108944743451706,0.1282781408362598,0.0053764079763493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,5.42,13.21,7853.0,-624.0,3.0,-6.0,13.23,166.0,-1683.0,6.0,0.0,0.4,0.09,0.0,1.0,-621.0,167.0,0.0,3.0,-6.0,-1683.0,86.52,223934.58,18.88,0.0,0.25,2.13,4762.14,119.0,0.02,0.0,935259,0.83,33.32,-20394,333118,3.46,1553405,6.46,-144818,1005809,0,57247,3897545,8.55,-834900,5035,21.25,12.98,6771381,3544022,115.18,507655,29.63,13.79,10.33,10.33,4807536,5.84,3.35,5.6,0,15917,0,1937972,502784,-57008,1434899,177453,131.53,4400768,59.82,3.94,7781820,5788160,1.29,76777,0,0,0,1.07,0,11.75,28.44,0.09,0.43,0,40,0.0,0,5.0,0,1,0,0
2101,-0.0091148963135111,-0.0169532189977971,-0.0104395787945246,-0.0080991847266798,0.0122863532682291,-0.0106053797551436,0.0052105158768283,0.0112706416813978,-0.0116210913419749,0.004194804289997,-0.0010591365472247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,0.13,28.24,18165.0,214.0,4.0,2.0,28.52,834.0,308.0,0.0,0.0,0.01,0.0,0.0,1.0,218.0,16.0,0.0,4.0,2.0,312.0,71.33,713457.62,8.71,0.0,0.15,0.09,628.42,4.0,0.28,0.0,-2619812,2.93,22.75,0,1285658,0.0,8509435,-5.48,232419,2114896,2160,92800,15830290,-3.32,-303549,2660,-15.95,15.6,3425793,31856279,164.91,855526,0.0,4.04,0.0,0.0,13532782,6.24,-0.99,-11.05,0,35403,9390,9360403,-222543,1000355,2019449,490756,140.84,16428374,70.32,-11.34,4058759,23138092,0.77,-29339,1,0,0,46.22,3,49.7,4.07,0.17,13.71,0,16.67,0,0,58.0,1,0,0,0
2102,0.009672048522484,0.0025740913243325,0.0143210506631146,0.0403330854494844,0.063945970829024,0.0037834674021693,0.001651957217366,0.0332849339020236,-0.0268775695248311,-0.0290090797096344,0.0020372742765401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.22,36.25,7713.0,91.0,-1.0,3.0,36.3,473.0,266.0,0.0,0.0,0.11,0.0,0.0,-1.0,90.0,136.0,0.0,-1.0,3.0,266.0,63.66,168304.6,6.52,0.0,0.04,1.76,2967.64,0.0,0.04,0.0,-123273,1.8,83.96,-183035,1320997,0.0,3626048,-49.56,-196941,331021,11770,27795,598780,-5.58,51154,5273,-5.99,-1.44,750206,9016917,18.52,355852,0.0,4.33,0.0,0.0,6432380,-12.22,-2.51,-42.58,0,40991,17174,4288290,-366528,101630,509986,101337,239.68,2058925,55.84,-42.7,739530,4934901,0.66,10707,0,0,0,1.76,0,21.36,34.75,0.0,0.78,0,0.0,0.0,0,42.0,1,0,0,0
2103,0.0262439132593374,0.0259402270818571,0.0220466404604085,0.02001543236838,0.0567727920392296,0.0577898686716928,0.0850183160838261,0.063001272930187,0.0640183495626502,0.0912467969747835,0.0028318298237189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,0.3,31.45,6287.0,-558.0,-7.0,-2.0,32.0,826.0,-719.0,5.0,0.0,0.03,0.23,0.0,-1.0,-565.0,62.0,0.0,-7.0,-2.0,-725.0,67.73,196383.25,3.05,0.0,0.27,0.99,1936.66,4.0,0.55,0.0,-44449,1.37,93.7,0,5543505,6.39,2209147,10.87,1035183,5046694,895997,518272,7107484,10.62,547670,21491,-0.39,19.87,14116904,24482272,59.91,1704506,26.61,7.25,8.09,8.09,17407923,12.38,6.22,12.58,0,184852,326878,4324698,1914526,39215,8573753,1752094,162.79,11473394,43.78,9.23,17616847,18677240,0.63,536314,0,0,0,25.58,0,31.38,14.15,0,14.38,0,0,0.0,0,39.0,0,1,0,0
2104,0.013561079005311,0.0075104579277902,0.0069259692939143,0.010306438370958,0.0264022554060034,0.0328346610632503,0.0657181810485148,0.0296568960403564,0.0360893016976033,0.0689728216828678,0.0041595297700973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.25,24.82,5744.0,69.0,-8.0,8.0,25.12,985.0,2840.0,0.0,0.0,0.03,0.0,0.0,-1.0,60.0,62.0,0.0,-8.0,8.0,2879.0,74.86,132388.86,2.33,0.0,0.02,1.08,1428.99,24.0,0.3,0.0,-708039,0.57,131.57,-290088,13990451,4.01,3177600,5.71,4147364,5778849,274703,48360,3357568,0.96,1801409,18777,-4.05,12.68,9654199,19054584,25.83,770986,63.65,4.24,1.03,1.03,30430369,11.23,0.57,7.2,0,83815,75633,7224872,631417,1441376,10780972,1145296,169.51,17493177,41.14,2.62,11056602,29652232,1.36,693835,0,0,0,28.66,0,19.13,15.7,0,16.87,0,12.5,0,0,35.0,0,1,0,0
2105,0.0185143374234205,0.000584348891898,0.0067081912187617,-0.0029431110260869,0.0003740358626304,0.01093929601425,0.0242867282893227,0.0218314843121378,0.0323967444637574,0.0457441767388301,0.0016324523702399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7,0.09,65.25,6001.0,-905.0,-12.0,-1.0,65.69,3241.0,-905.0,0.0,0.0,0.01,0.0,0.0,-1.0,-917.0,61.0,58.0,-12.0,-1.0,-917.0,34.29,202110.08,0.74,0.0,0.01,1.02,2054.44,0.0,0.45,0.0,7085596,1.41,110.25,0,24548954,19.07,17902964,7.2,-5982618,12595569,223728,1617453,21296274,5.09,-5837947,139859,20.73,21.26,38453225,114746091,41.46,6864779,29.27,7.94,3.39,3.39,87928374,0.27,2.79,7.34,0,2059827,325867,32460819,3517985,-2921662,54657312,7973308,176.85,34183782,44.91,5.19,48835989,60455625,0.6,295140,0,0,0,2.15,0,32.61,8.1,0.01,1.18,0,16.67,0.0,1,34.0,0,1,0,0
2106,0.0052957372003617,0.0044534541206526,0.0071036992355085,0.0036814325921045,0.0311924681983824,0.0370527137241935,0.0523810397958876,0.0328067728066396,0.0386670183324508,0.0539953444041449,-0.0006228213545857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.07,34.06,2363.0,-28.0,-1.0,-1.0,34.2,909.0,-28.0,0.0,0.0,0.0,0.0,0.0,-1.0,-29.0,0.0,26.0,-1.0,-1.0,-29.0,65.75,74255.15,1.04,0.0,0.05,0.0,0.0,0.0,0.14,0.0,-2153350,1.63,81.26,0,6199348,28.02,15503330,2.6,-1111472,5634134,0,859523,14603422,7.91,3235776,68777,-14.78,16.28,16660472,31465586,104.68,2722359,24.29,8.3,2.89,2.89,21738289,14.64,3.09,4.29,0,732984,546420,17312959,516913,-999302,11350841,3799046,202.36,14564915,62.25,3.24,19900044,29473113,0.64,163442,0,0,0,3.24,0,21.72,25.12,0,1.22,0,22.22,0.0,0,31.0,0,1,0,0
2107,-0.0069046170580441,-0.0078623257646307,-0.000542820710356,0.0041088236118162,0.0233126739338665,0.0316597559485374,0.0394458893522996,0.0122992332640061,0.020646315278677,0.0284324486824392,0.0004370406336602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.35,0.15,35.1,1725.0,-140.0,-5.0,-4.0,35.68,342.0,-306.0,0.0,0.0,0.0,0.0,0.0,-1.0,-145.0,3.0,0.0,-5.0,-4.0,-311.0,64.28,38146.13,2.02,0.0,0.03,0.17,66.34,0.0,0.58,0.0,293415,0.61,472.68,0,1968189,8.57,0,23.94,444312,187644,0,-63359,2331967,2.67,101488,5224,20.32,33.55,737167,7223079,21.27,106553,14.98,13.34,5.69,5.69,4188734,6.35,2.38,40.34,0,4717,29050,246554,265567,-439107,7520182,137909,647.25,1443940,12.49,34.29,1109287,9345855,0.44,26,0,0,0,27.49,0,20.67,17.74,1.0,24.06,0,16.67,0.0,0,29.0,0,1,0,0
2108,0.0247196372474729,0.0171038083895694,0.0280442968771463,0.03257993211471,0.1061479717661534,0.1071779690879694,0.1408658400288555,0.0982876768989162,0.0993176742207322,0.1330055451616184,0.0038921992813793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.34,26.72,6833.0,-325.0,-30.0,-1.0,29.79,492.0,-325.0,1.0,-4.0,2.75,0.1,-4.0,-1.0,-359.0,3383.0,35.0,-30.0,-1.0,-359.0,69.94,369385.83,5.55,-1.0,0.27,49.51,182881.94,0.0,2.28,0.79,-469737,1.48,558.58,0,7874107,4.55,29167,15.59,23855,1275903,14121,423051,1673439,9.23,-3502107,43954,-24.11,29.57,4882281,20952301,20.01,968950,33.6,8.95,16.45,16.45,4114854,-8.11,7.68,22.4,0,49179,48586,442885,1080382,660281,9182279,439813,667.9,1948638,13.96,14.87,6931613,13014951,0.49,188651,0,0,0,4.16,0,10.06,38.06,0.02,3.58,0,0,0.0,0,29.0,1,0,0,0
2109,0.0116440914837813,0.0150409878024118,0.0138993019258607,0.0296197806445323,0.0325412088542916,0.0398676723678909,0.0507466281539558,0.0145655196935406,0.0218919832071399,0.0327709389932047,-0.0015186743376252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.05,6.84,1135.0,-16.0,0.0,-2.0,6.88,279.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,0.0,1.0,0.0,-2.0,-19.0,93.11,16444.11,2.2,0.0,0.0,0.0,0.0,0.0,0.05,0.0,166833,1.35,126.4,0,1344852,6.12,1471761,11.62,-112403,931712,941,62641,1429296,6.55,-263770,4134,8.66,20.63,2227058,4162300,52.38,252941,33.04,6.03,6.71,6.71,4398230,0.97,3.54,12.32,0,17171,600,1866298,326089,7327,362885,469908,202.53,1927143,45.7,8.25,2806088,3903001,1.1,63810,0,0,0,18.63,2,23.04,14.86,0.01,10.11,0,0,0.0,0,21.0,1,0,0,0
2114,0.0143194814200999,0.0149954146201185,0.0095052557284125,0.000903620949498,0.008953041743774,-0.0101802805634468,-0.0062066059772278,0.0223689022143759,0.003235579907155,0.007209254493374,-0.0002008477664719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.05,16.65,454.0,-1.0,-1.0,-1.0,21.62,78.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,1.0,-1.0,-1.0,-2.0,78.36,54875.43,2.33,0.0,0.01,0.0,0.0,0.0,4.97,0.0,370398,3.43,222.87,0,1142154,14.84,0,29.8,0,207682,3961,0,265665,5.5,0,3046,39.96,44.33,534313,9475907,17.11,139416,23.86,8.38,5.76,5.76,1351593,-11.12,4.38,22.25,0,3480,0,34070,286063,201077,1740648,152456,256.24,926885,25.79,16.94,959792,2375093,0.0,-16511,0,0,0,0,0,30.59,15.5,0.11,0,0,28.57,0.0,0,11.0,0,1,0,0
2115,0.0109111886912486,0.0001069300475164,0.0237553193534678,0.0117280122843864,0.0396230598601686,0.0453451080899275,0.0553216751302074,0.0388062362670308,0.0445282844967897,0.0545048515370696,-0.0008386427113239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.95,0.07,33.33,86.0,24.0,0.0,3.0,41.67,99.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,3.0,39.0,58.32,3107.48,0.35,0.0,0.02,0.0,0.0,0.0,8.33,0.0,222513,1.15,172.27,0,1035393,7.9,1004274,11.73,-305237,738293,10711,75626,757739,6.29,-63936,5786,20.82,22.39,1233642,3389642,50.79,169525,34.71,4.22,5.87,5.87,2488188,1.27,3.61,10.62,0,12561,0,1123456,186415,-219306,1813042,264821,247.92,1068699,42.67,6.93,1589582,2649503,0.71,29142,0,0,0,0.96,0,46.22,7.69,0.14,0.55,0,50.0,0.0,0,8.0,0,1,0,0
2201,0.0133810037975731,0.0148163093141095,0.0106111733665164,0.0074919880584704,0.0242052001216617,0.0311327024278422,0.0379340492910279,0.0300942158607644,0.0370217181669449,0.0438230650301306,-0.0067616797391666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.55,0.22,31.4,11058.0,-636.0,-9.0,-1.0,33.84,1000.0,-636.0,0.0,0.0,0.02,0.0,0.0,-2.0,-645.0,40.0,0.0,-354.0,-2.0,-811.0,66.08,436374.11,4.42,0.0,0.08,0.36,1578.49,7.0,2.44,0.0,-14902388,0.95,96.37,-376304,15380964,7.2,10797181,14.62,717854,207207509,676060,526872,11116499,0.59,15251229,129589,-6.12,36.84,23219910,47200000,320.56,8166166,0.0,0.37,3.18,3.18,86760926,10.08,0.12,3.52,0,95649,1468401,29445665,5375310,-413774,32751013,5246357,104.43,243615177,80.04,-0.33,36763093,254405999,0.1,153690,0,0,0,61.27,28,14.4,35.88,0.02,12.23,0,0,0.0,0,45.0,0,1,0,0
2204,0.0133201395885111,0.0100458849039181,0.006664915440678,0.007095224804784,0.0325923374105805,0.0294975405693917,0.0076676088718246,0.0388172521943075,0.0357224553531187,0.0138925236555516,-0.0039679145320481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.7,0.3,25.66,1349.0,-234.0,-6.0,-1.0,26.38,554.0,-234.0,0.0,0.0,0.02,0.0,0.0,-1.0,-241.0,33.0,5.0,-6.0,-1.0,-241.0,73.61,79098.35,0.97,0.0,0.01,2.45,1934.95,0.0,0.71,0.0,808677,0.97,180.09,0,13586862,0.0,68750,8.3,-486666,2418729,437853,100628,3183059,-9.09,-118636,52602,8.31,17.71,11856863,34379802,14.27,1324361,0.0,12.79,8.86,8.86,31228762,-6.01,-7.19,-24.84,0,656947,322170,4366052,1195761,1241753,24116288,2721572,227.35,9737011,26.43,-27.69,14408647,22137454,1.28,17953,0,0,0,60.17,82,13.83,47.64,0,44.27,0,0,0.0,0,30.0,0,1,0,0
2206,0.0148971005199778,0.0142372088415619,0.0213104925022398,0.021471533730623,0.0292068656681079,0.0349590982813704,0.0338374612139058,0.0226324324574627,0.0283846650707252,0.0272630280032606,-0.0007993413897174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.09,14.86,7226.0,58.0,-4.0,3.0,15.31,798.0,90.0,0.0,0.0,0.0,0.0,0.0,-2.0,54.0,0.0,19.0,-14.0,1.0,54.0,84.53,198176.66,3.62,0.0,0.16,0.0,0.0,0.0,0.45,0.0,940656,1.71,53.88,-137167,6822346,9.43,8699815,7.36,-1462074,3779025,0,465013,7432915,13.17,1777471,96227,4.53,19.68,18951944,28116775,62.04,2909222,18.69,15.12,3.69,3.69,25861189,9.57,4.69,9.55,0,544275,507713,12603957,1735706,-853600,8351391,4581231,123.2,20755303,64.86,7.77,23596872,25570892,0.58,127914,0,0,0,51.68,0,31.39,8.02,0,18.16,0,7.69,0.0,0,25.0,0,1,0,0
2207,0.0234035101178373,0.0134314442249372,0.0325654541784834,0.0318408025052037,0.062806178587729,0.0624255761964788,0.0526561851912293,0.0543688862003626,0.0539882838091125,0.044218892803863,-0.0025266665650374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,0.07,67.24,71.0,-147.0,-1.0,-1.0,68.32,546.0,-147.0,0.0,1.0,0.0,0.0,1.0,-2.0,-146.0,0.0,6.0,-2.0,-1.0,-146.0,31.67,40562.1,0.05,1.0,0.01,0.0,0.0,0.0,0.92,0.16,-4243247,5.09,93.39,0,28729811,17.78,4236793,6.4,1869398,210692910,1275460,-1223052,11437162,4.62,19180533,0,-1.6,13.17,101363671,330984474,257.8,7925662,25.43,1.16,3.3,3.3,105174168,16.75,1.15,6.2,0,54879,1669418,28146824,7475788,-12247482,54808825,10379204,103.45,264464914,77.25,4.62,116737866,273599635,0.63,226427,0,0,0,36.8,52,30.27,19.22,0,8.37,0,8.7,0.0,0,24.0,1,0,0,0
