,abnormal_returns,t-1~t CAR,t-2~t CAR,t-3~t CAR,t-3~t+1 CAR,t-3~t+2 CAR,t-3~t+3 CAR,t~t+1 CAR,t~t+2 CAR,t~t+3 CAR,FX factor,Electronic Parts and Components Manufacturing,Semi-conductors Manufacturing,Others,Optoelectronic Materials and Components Manufacturing,Computers and Peripheral Equipment Manufacturing ,Building Materials Construction,"Power Generation, Transmission and Distribution Machinery Manufacturing",Textiles Mills,Information and Communications Technology,Medical Materials and Supplies Manufacturing,Other Electronic Parts and Components Manufacturing ,Motor Vehicles Manufacturing,Basic Iron and Steel Manufacturing,Chemical Products Manufacturing,Shipping Business,Food Manufacturing,Plastic Products Manufacturing,Department Industry,Electronic Distribution Industry,Tourist Industry,Electrical Cable Industry,Financial Holdings Industry,Information Services Industry,Rubber Products Manufacturing,Banking Industry,Paper Industry,"Oil, Electricity and Gas Industry",Cement and Cement Products Manufacturing,Insurance Industry,Glass and Glass Products Manufacturing,Securities Industry,Close Price,Turnover ratio％,Foreign trading ratio ,Financing balance(amount),Net buy_sell by foreign capital,Net buy_sell by dealer,Net buy_sell days by foreign capital,Institutional investor transaction rate,Outstanding shares (million),Foreign investor cumulative overbought_oversold ,Financing balance_Short sales balance(amount),Cumulative net buy_sell by investment trust,Short sales use ratio,Financing balance_Short sales balance(ratio),Net Buy_Sell by Investment Trust,Net buy_sell days by dealer,Net buy_sell,Short sales balance(amount),Increased financing(amount),cumulative net buy_sell by dealer,Institutional investor Trading days  ,Institutional investor cumulative overbought_oversold ,common stock trading ratio ,Financing balance(thousand yuan),Financing use ratio,Investment trust Trading days  ,Ratio of Margin Trading , Short Sale _ Margin Purchase Ratio,Short sales balance(thousand yuan),Increased short sales(amount),Ratio of dealer transactions,Investment Trust trading ratio,Cash Flow From Operating Activities ,PB ratio,Quick ratio ,Treasury stocks book value ,Cash and Cash equivalents ,PE ratio ,Loan from bank(non-current),Operating margin ratio,Other equity interest ,AR,Goodwill and intangible assets ,Other Comprehensive Income (OCI),Inventory,Dividend Payout Ratio,ROE,Cash Flow from Financing Activities ,Interest income ,cash flow ratio,Gross Profit ratio,Cost of revenue,Market Value,(Inventory+AR) divided by Net income,Operating expenses,Tax rate(A),AR turnover,cash dividend ratio ,Dividend Yield ,Non-current assets ,Asset Growth Rate,ROA,Profit before tax ratio,Other long-term debt (Non-current),R&D,lease liabilities (Non current),Non-current liability ,Operating income,Cash Flow From Investing Activities ,retained earning ,AP,current ratio,current liability ,debt ratio ,Profit after tax ratio,Operating revenue(net),current asset,Interest-bearing debt ratio ,effect of exchange rates ,Proportion of supervisors with doctoral degrees,Number of general manager changes in the month,Average attendance of Chairman of the Board,Employee turnover rate,Percentage of directors and supervisors with masters degrees,Directors average hours of study,Number of changes in chairmanship for the month,Reinvestment to net value ratio,Number of directors and supervisors with financial experience,Sales percentage to related parties,equity of stock holdings (Major shareholder),Average attendance of the Board of Directors,Employee bonus cash,tockholding of Directors and Supervisors,Directors liability insurance coverage to revenue percentage,Managers shareholding,Reinvestment to assets ratio,Directors liability insurance coverage to net value percentage,Percentage of directors and supervisors with a bachelors degree,Employee bonus to net income before tax ratio,Total social responsibility events,Number of Underwriting Insurance Companies,Management Internalization ratio,Number of Board Meetings,Directors liability insurance coverage to total assets percentage,Employee bonus shares,Directors salary,Internal audit variation in the current month,Directors liability insurance coverage,company age,A,F,G,M
1701,0.0028215885464718,0.025223252840766,0.0252613678209202,0.0225269587426388,0.026385593077936,0.0374914668613905,0.042624785706332,0.0066802228817689,0.0177860966652235,0.022919415510165,0.0011536096111869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85,0.15,15.59,2969.0,23.0,0.0,1.0,15.59,298.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,23.0,84.35,55840.36,3.98,0.0,0.06,0.0,0.0,0.0,0.0,0.0,327513,0.97,105.37,-28054,703840,12.91,2227000,4.7,48105,2174684,24281,88806,2180839,61.99,8.14,383208,21748,10.8,37.35,4993267,5738059,73.33,2601793,13.63,3.71,4.16,4.16,6080113,7.54,4.24,5.59,0,451784,67400,2606898,374640,-586782,2259828,897938,181.35,3031654,48.7,4.83,7969700,5497792,1.27,-14726,0,0,100.0,0,60,6,0,49.96,1,65,17.49,86.67,31,11.99,3.13,0.06,29.89,4.2,60,7.03,0,1,12.5,6,2.15,0,4.5,0,249.36,56.0,0,1,0,0
1702,0.0038841056050754,0.0232483366289706,0.0217004391182187,0.0307187294266721,0.0378968976690928,0.0473152351948993,0.0475286529243658,0.0110622738474961,0.0204806113733026,0.0206940291027691,0.0008893291428114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4,0.05,44.09,333.0,-22.0,0.0,-2.0,46.77,294.0,-131.0,0.0,5.0,0.01,0.0,5.0,0.0,-17.0,5.0,0.0,0.0,-2.0,-128.0,53.22,16810.87,0.45,1.0,0.01,1.5,252.42,0.0,0.0,2.69,2539792,2.45,90.22,-576860,4623715,9.25,3717266,9.11,-773675,1740486,105417,-221534,2222431,60.86,12.45,-698056,74178,34.57,35.03,11918057,14971319,61.73,4754834,36.77,10.3,3.92,3.92,14342563,7.9,3.45,8.74,0,422742,962190,10088019,1671088,-1923881,3374370,968336,129.47,7347150,73.09,5.52,18343979,9512619,1.86,-2702,11.11,0,100.0,0,55.56,9.78,0,199.59,1,0,20.82,86.3,11.81,41.67,1.64,0.01,85.34,4.67,55.56,1.05,0,1,12.5,8,1.26,0,47.25,0,300,45.0,0,1,0,0
1707,0.0005742274727592,0.0184250151112733,0.0394533759194534,0.0383413955973695,0.0359402650724719,0.0514307495398113,0.0509912085607823,-0.0018269030521383,0.013663581415201,0.0132240404361719,-0.0001899966925329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.15,44.54,964.0,-87.0,1.0,-3.0,44.83,136.0,-280.0,0.0,0.0,0.09,0.0,0.0,1.0,-86.0,32.0,9.0,1.0,-3.0,-278.0,55.11,179002.46,2.83,0.0,0.07,3.32,5941.99,0.0,0.29,0.0,2171439,4.3,86.69,-45530,2146207,10.89,819241,25.27,-100752,202056,34786,-32265,546444,67.55,26.47,-1368607,5039,77.27,81.89,1673182,26575770,10.02,5230887,20.55,49.5,3.33,3.33,8292738,6.68,17.32,26.41,0,190091,122034,1077902,2335001,-689515,3988115,222626,109.11,2810317,34.23,20.98,9239070,3066333,1.37,-17334,18.18,0,100,10,54.55,6.73,0,50.96,1,84,23.77,96.97,122.96,12.89,2.35,0.04,39.05,2.9,54.55,8.89,0,1,20.0,6,1.91,0,30.74,0,216.86,36.0,0,1,0,0
1708,0.0054736394134759,0.0157662241976955,0.0236451806408232,0.0240968113907714,0.0294169134041955,0.0380460684101417,0.0473502773006087,0.0107937414269,0.0194228964328462,0.0287271053233132,0.00155947187414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.85,0.03,35.71,476.0,13.0,0.0,1.0,35.71,212.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,13.0,64.29,12280.42,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650805,0.91,64.38,0,720977,16.8,4167370,10.35,-31831,582735,0,-43734,422776,61.61,3.94,241295,7745,32.14,23.46,3324057,5372608,16.95,569637,14.81,8.36,3.15,6.3,10698956,3.03,1.86,7.42,0,0,16636,4618728,449474,-1224576,3831436,192784,92.69,2025065,52.83,6.32,4343168,1877065,3.31,-64393,10,1,100,8,50,5.7,0,66.57,0,0,23.89,83.75,12.0,14.38,2.13,0.15,55.19,1.56,50,3.74,0,1,0.0,8,0.74,0,6.86,0,92.67,32.0,1,0,0,0
1709,0.0128449233761799,0.0166558336614962,0.0229999561315654,0.0360266067138124,0.0477898801006811,0.0462950997210774,0.0496620225787773,0.0246081967630486,0.0231134163834449,0.0264803392411447,0.0010578073502232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0.03,15.25,1385.0,-34.0,0.0,-5.0,15.25,502.0,-196.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,0.0,11.0,0.0,-6.0,-306.0,84.7,17835.89,1.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,933679,0.89,49.56,0,350264,20.6,262682,3.45,159865,1118312,97830,43283,3094419,110.8,3.41,-649143,1681,28.99,11.32,7801525,6129656,58.06,692883,30.13,7.86,3.89,3.89,6592938,0.4,2.23,3.38,0,49550,294659,838330,303908,-190827,1771450,435930,146.59,3221134,35.88,2.36,8797162,4721833,0.92,-167,10.53,0,100,0,10.53,1.42,0,64.41,0,14,18.86,87.72,7.11,18.25,1.06,0.17,49.34,1.29,10.53,2.63,0,1,0.0,6,0.83,0,7.11,0,93.39,32.0,0,1,0,0
1710,-0.0075582784739759,0.0100244294273973,0.0127006737109613,0.0234820167649007,0.0374781961354599,0.0239694340765228,0.0079993768680723,0.0064379008965832,-0.0070708611623539,-0.0230409183708044,0.0001691428970921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,0.08,37.13,5428.0,245.0,0.0,1.0,37.13,886.0,245.0,0.0,0.0,0.21,0.0,0.0,0.0,245.0,455.0,0.0,0.0,1.0,245.0,62.8,120472.29,2.45,0.0,0.07,8.38,10098.54,0.0,0.0,0.0,-747297,1.38,47.27,-187798,3098554,0.0,8339607,-4.52,-748791,997092,20235,-118650,1279190,790.38,-2.12,3229635,80027,-6.98,-0.1,22363514,18599763,13.61,988316,0.0,14.82,1.43,1.43,29259952,1.28,-1.02,-2.99,0,161393,14919,9433400,-1010603,-1238043,4778341,1315580,71.02,10706121,54.63,-1.14,22341227,7603164,2.25,-56241,18.18,0,100,0,45.45,6.55,0,103.95,0,9,44.1,95.45,0.46,10.32,1.11,0.09,57.27,1.49,45.45,2.06,0,1,0,4,0.67,0,0.23,0,248.72,31.0,0,1,0,0
1711,-0.001342905752632,0.0070178286518575,0.019541377729192,0.0227440966555038,0.0358753556714762,0.0438525231193328,0.0382303402832683,0.0117883532633404,0.019765520711197,0.0141433378751325,0.001765525885607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,0.03,16.23,4191.0,29.0,0.0,1.0,16.23,548.0,29.0,0.0,0.0,0.04,0.0,0.0,0.0,29.0,60.0,0.0,0.0,1.0,29.0,83.67,68445.74,3.06,0.0,0.1,1.43,979.9,0.0,0.0,0.0,1290380,1.09,67.63,0,978856,18.67,989748,4.33,-30438,1651626,122455,132755,3504183,45.34,6.01,-762897,4363,32.4,21.83,7294736,8544931,63.35,1633707,23.42,5.4,1.92,1.92,7321354,-1.69,3.51,4.89,0,434190,274557,1502292,403633,-363732,1901498,447513,158.25,3982351,40.26,3.74,9332076,6302008,2.29,-23488,63.64,0,100,3,27.27,8.09,0,37.23,1,0,10.21,100.0,24.14,20.06,2.53,0.24,24.36,2.9,27.27,5.38,0,2,6.67,6,1.73,0,9.66,0,235.65,30.0,0,1,0,0
1712,0.0076259973468798,0.0205357650439479,0.0339834851176454,0.0372661820292814,0.0351493866649763,0.0398720930602241,0.0463296557098372,0.0055092019825747,0.0102319083778225,0.0166894710274356,0.002412908820567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.21,29.54,818.0,-298.0,0.0,-53.0,29.54,420.0,-12131.0,0.0,0.0,0.02,0.0,0.0,0.0,-298.0,21.0,0.0,0.0,-62.0,-14327.0,70.44,15155.0,0.78,0.0,0.02,2.57,389.06,7.0,0.0,0.0,1741948,1.14,65.91,0,1494351,9.35,1065000,5.18,-335172,2026587,0,-49884,2760593,81.0,8.93,-1191385,10342,31.9,26.58,12540848,7989348,67.65,3655278,19.51,7.86,6.84,6.84,8460574,2.11,4.18,4.95,0,137384,740568,2727442,885263,-334888,2709386,1754144,124.6,5460722,53.64,3.99,17081389,6804285,1.85,12444,33.33,0,100,7,11.11,6.67,0,43.35,2,12,8.61,97.22,8.42,11.12,0.89,0.26,25.6,2.16,11.11,1.06,0,1,0,4,1.0,0,42.09,0,152.7,29.0,0,1,0,0
1713,-0.0003930515811603,0.007679766447077,0.0140305907791708,0.0278469260583201,0.0337250351621638,0.0443261930294014,0.0519236949156221,0.0054850575226834,0.0160862153899211,0.0236837172761417,0.0015834171506287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.15,0.03,2.78,3402.0,2.0,0.0,1.0,2.78,151.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,96.31,61736.77,9.02,0.0,0.92,0.0,0.0,0.0,0.0,0.0,-4322,1.18,2277.25,0,589807,27.72,0,2.39,-9828,104437,0,-2098,135430,90.76,4.09,0,3730,-13.14,11.3,526168,2724666,10.42,52855,1.86,5.64,3.21,3.21,1558045,-0.75,3.83,16.57,0,0,0,121086,14180,-17375,798880,11815,2729.86,32883,6.27,16.26,593203,897660,0,0,14.29,0,100,1,14.29,2.14,0,52.0,1,0,43.93,92.86,5.23,13.99,15.89,0.24,48.74,4.09,14.29,5.32,0,1,0,4,3.84,0,1.05,0,94.25,28.0,0,0,0,1
1714,0.0068065671978895,0.0192940130526654,0.030057496736655,0.0430021822307937,0.0522051519682068,0.054976480747428,0.0535675230313181,0.0160095369353026,0.0187808657145238,0.0173719079984139,0.0026933604047449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.05,0.16,5.65,15435.0,-108.0,0.0,-5.0,5.65,1017.0,-478.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.0,5.0,78.0,0.0,-5.0,-482.0,94.25,108643.88,6.07,0.0,0.1,0.03,35.19,0.0,0.0,0.0,2110278,0.69,142.09,-95951,3199676,11.06,1935853,3.13,-672710,4364110,439984,-522730,3838603,0.0,-1.16,-1913762,40855,32.77,9.26,24916265,7249955,59.35,1684150,36.64,5.74,0.0,0.0,10352430,-6.45,-0.67,2.06,0,93382,831375,3524379,859965,-166385,1028067,1325560,208.6,6439172,41.89,1.31,27459637,13432164,3.92,-27983,11.11,0,42.86,0,55.56,6.67,0,97.06,0,57,26.16,87.1,0.0,9.7,1.14,0,73.15,2.27,55.56,0.0,0,1,16.67,7,1.32,0,0.0,0,313.45,27.0,0,1,0,0
1717,-0.0077454100012533,-0.0010735039313581,-0.000239260653798,-0.0010325837025031,-0.00475812299084,-0.0010795756627559,-0.003635064967828,-0.0114709492895902,-0.0077924019615061,-0.0103478912665782,0.0004064008779525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.55,0.06,26.78,822.0,143.0,0.0,7.0,26.78,1240.0,709.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,15.0,0.0,3.0,264.0,73.18,20995.52,0.27,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4946144,1.54,141.14,0,6009646,13.86,8929545,5.79,-1442689,15361112,343782,-945873,7181706,70.4,6.81,-3416103,120498,31.25,19.47,32506285,32991421,102.84,5521903,16.67,2.68,5.26,5.26,23569213,-1.04,2.74,7.22,0,1368464,108755,16048344,2335050,-1125384,10099185,4524993,190.97,15828650,59.25,6.02,40363238,30227516,2.43,-480444,0.0,0,100,0,40.0,5.1,0,136.58,0,22,21.7,91.89,121.18,17.31,1.15,0.26,68.09,2.11,40.0,4.74,0,2,0,7,0.86,0,15.33,0,462.68,24.0,0,1,0,0
1718,0.0005700398589346,0.0100630100135688,0.0161690559880214,0.0222410619752296,0.029014606412073,0.0292766023451723,0.0170451828955776,0.007343584295778,0.0076055802288773,-0.0046258392207174,-0.0005341140175862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.15,0.07,15.76,34893.0,-221.0,-3.0,-4.0,15.9,1621.0,-1675.0,1.0,0.0,0.01,0.09,0.0,-1.0,-224.0,52.0,0.0,-3.0,-4.0,-1673.0,83.86,284639.65,8.61,0.0,0.24,0.15,424.19,0.0,0.14,0.0,18013327,0.61,8.71,-1227909,14544223,4.32,5450168,9.15,295021,12848933,181823,592861,1541484,0.0,5.34,-5507692,0,2.85,31.41,24201684,13457346,23.75,7851471,17.18,2.78,0.0,0.0,173642382,-1.25,0.44,8.83,0,0,754957,19433814,3229622,-13499427,5012171,1389281,85.19,631868016,91.49,7.31,35282777,538261854,1.19,-105282,0,0,100,6,66.67,3.33,0,85.82,0,6,29.55,85.0,0.0,5.71,0.09,0,50.24,0.05,66.67,0.0,0,1,0,9,0,0,0.0,0,30.91,55.0,0,1,0,0
1720,0.0059740940830877,0.0203171947426538,0.0317296203044063,0.0379924598134784,0.0419289484609981,0.0494557718596203,0.0540930494363935,0.0099105827306074,0.0174374061292296,0.0220746837060028,0.0005515097982758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.15,0.03,6.76,805.0,-5.0,0.0,-3.0,6.76,179.0,-38.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,-4.0,-40.0,93.24,25891.62,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652447,1.6,143.58,0,1471902,10.07,0,13.1,70521,891907,96586,-25278,914629,71.2,10.01,-138058,14299,35.99,43.41,2227998,6022055,38.88,1193287,19.7,4.36,4.45,4.45,3313987,7.59,6.66,14.88,0,225765,144114,468527,515844,-294711,1702216,421576,199.33,1813056,32.93,11.95,3937129,3614017,0.93,-1837,28.57,0,100,0,28.57,6,0,55.79,0,1,31.33,88.57,4.54,19.84,2.32,0.02,38.31,1.97,28.57,1.03,0,1,50.0,5,1.32,0,9.07,0,91.32,23.0,0,1,0,0
1721,0.0133882673348921,0.0201592321585262,0.0286625986080352,0.0370963583460511,0.0455187148010461,0.048487666175665,0.0585924934046409,0.0218106237898871,0.024779575164506,0.0348844023934819,0.0007438455498912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.06,0.0,6565.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.26,58030.0,13.14,0.0,0.74,0.0,0.0,0.0,0.0,0.0,218633,0.86,112.82,-52768,522042,0.0,698260,0.53,1428,619456,14742,17643,792369,0.0,0.47,65444,863,20.69,8.7,2961831,1949983,61.99,264814,0.0,5.0,0.0,0.0,2171780,3.46,0.26,-0.28,0,56390,93090,911373,17323,-370120,62953,319800,196.23,1056740,46.36,-0.21,3243968,2073670,1.62,40,28.57,0,88.89,10,42.86,6.29,0,4.5,0,0,20.51,76.19,0.0,13.23,12.35,0.78,2.41,17.59,42.86,0.0,0,1,11.11,9,9.44,0,0.0,0,400.66,22.0,0,1,0,0
1722,0.0072843090770931,0.0190038264069754,0.0323208988447168,0.0347797229076905,0.040863949977347,0.0215066665072641,0.0180923655394959,0.0133685361467496,-0.0059887473233332,-0.0094030482911014,0.0014879632017895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.3,0.27,36.9,5226.0,-951.0,-7.0,-4.0,37.44,980.0,-1615.0,0.0,-18.0,0.0,0.0,-15.0,-5.0,-973.0,6.0,0.0,-192.0,-5.0,-2206.0,62.54,237268.24,2.13,-3.0,0.02,0.11,272.41,0.0,0.17,0.37,3718037,0.96,251.24,0,2519628,19.8,0,12.61,1347150,934578,126933,33714,2445074,104.46,4.13,-2209504,86167,181.99,23.52,9859254,48559000,6.66,1405300,16.24,11.94,4.44,4.44,63701862,-0.97,2.76,19.12,0,66624,192913,22888797,1626011,-2404326,37333830,641384,585.18,2042946,32.95,16.01,12890565,11954934,1.29,-25637,33.33,0,100,6,55.56,5.33,0,98.1,2,0,14.85,92.05,61.58,24.08,0.72,0,65.96,0.18,55.56,2.5,0,1,0,10,0.12,0,41.05,0,92.54,53.0,0,0,1,0
1723,-0.0025195472547205,0.0165663573354569,0.0196726162098211,0.0307591827203562,0.0437782375439081,0.043154592023109,0.0472680599521157,0.0104995075688314,0.0098758620480323,0.013989329977039,0.0016632588333537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.5,0.07,24.79,276.0,10.0,0.0,1.0,24.79,237.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,10.0,75.2,34691.43,0.47,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1542235,4.15,91.7,-117638,1156667,18.13,650000,19.12,-176832,511263,0,-64423,842603,87.96,16.77,-1280466,32852,47.38,24.48,5696043,29020740,18.4,403554,18.64,13.53,4.08,4.08,8120256,3.2,10.36,21.15,0,121968,647905,1478041,1442393,-366562,4071819,236543,122.01,3255046,39.14,17.21,7541990,3971549,0.87,-15796,33.33,0,100,8,33.33,8.33,1,50.53,0,20,20.11,78.38,59.87,34.0,41.36,0.03,31.04,42.13,33.33,3.76,0,1,0,7,25.64,0,11.97,0,3100,20.0,0,0,1,0
1725,0.0042022626100307,0.0301009346380127,0.0378587359359903,0.04208149394957,0.0476205472244901,0.0519183644292734,0.0578736400103088,0.0097413158849508,0.0140391330897341,0.0199944086707695,0.000827105795422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.55,0.01,0.0,134.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.86,1951.62,0.29,0.0,0.14,0.0,0.0,0.0,0.0,0.0,380032,0.76,240.62,0,608103,12.44,0,1.84,951669,943524,7984,443915,170280,75.65,19.27,-328910,11819,19.72,4.65,8188606,2718344,31.32,241161,13.9,8.18,5.42,5.42,709844,4.98,11.75,2.63,0,0,8584,82823,157963,-268341,784031,597081,251.96,1927598,36.12,2.27,8587730,4856864,0.9,-20311,0.0,0,100,6,28.57,3.86,0,36.12,0,3,76.77,97.44,2.84,14.69,1.11,0.36,24.1,2.66,28.57,1.27,0,1,0,6,1.7,0,1.14,0,94.74,18.0,0,1,0,0
1726,-0.0141375234560367,-0.0006271606888734,0.0198693295964413,0.0252675929211882,0.0437582847498927,0.0517653620037977,0.0537905758477819,0.0043531683726677,0.0123602456265727,0.0143854594705569,0.000510710074158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4,0.01,27.27,69.0,4.0,0.0,1.0,27.27,162.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,72.73,4897.77,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889760,1.35,409.27,0,1581433,13.29,0,9.91,-442925,2156565,6282,-138006,1972730,75.92,6.47,-578560,46733,81.64,24.78,5972732,11388600,49.08,1180164,20.0,3.64,4.55,4.55,3088130,-2.55,5.5,10.75,0,237286,469,276021,787233,-801777,7126652,635339,613.93,1089797,13.97,8.6,7940129,6690567,1.98,-91093,20.0,0,83.33,9,40.0,3.0,0,47.5,1,9,14.94,83.33,13.3,43.73,0.77,0,41.66,0.73,40.0,1.65,0,1,42.86,6,0.63,0,2.27,0,61.49,18.0,0,1,0,0
1727,0.0072709475162789,0.003767613688293,0.02003985848441,0.0329273022520127,0.0391915429483195,0.0523641608538863,0.0517875402795259,0.0135351882125856,0.0267078061181525,0.0261311855437921,0.0012968960011442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.07,0.0,220.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2686.18,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250242,0.89,69.16,0,47795,27.46,0,1.55,-14455,651890,0,-9189,321837,66.29,1.5,-29275,156,24.44,11.59,2046700,1295438,66.3,232471,30.12,3.26,1.7,1.7,1452297,-3.5,0.87,1.95,0,42908,2586,22837,35890,-253968,357865,122986,103.83,1023972,41.61,1.36,2315061,1063169,1.46,2443,20,0,100,1,20,7.2,0,10.15,1,2,20.07,96.67,1.0,26.74,1.34,0.11,6.34,2.11,20,2.03,0,1,33.33,6,1.23,0,1.4,0,31.0,18.0,0,1,0,0
